scheduler,workload,p50_latency_ms,p95_latency_ms,p99_latency_ms,mean_latency_ms,std_latency_ms,throughput,total_energy,total_cost,energy_per_job,cost_per_job,slo_violations,slo_violation_rate,slo_compliance_rate,cold_starts,warm_hits,cold_start_rate,num_jobs,simulation_time_s,hw_0_util,hw_1_util,hw_2_util,hw_3_util,hw_4_util,hw_5_util,hw_6_util,run_id
Dandelion-Learn,synthetic_chain,26.414723523403794,49.91450934598216,68.29274239325702,26.213623125188583,14.291655798327222,86.15644285651881,53946.85794420268,53086.88521681819,26.973428972101342,26.543442608409094,0,0.0,1.0,1160,840,0.58,2000,3.9935648441314697,43.87676650634126,48.30420230080379,48.75229719994909,47.696961008260395,7.4092191145069,0.0,10.767792414523482,2
Dandelion-Learn,synthetic_chain,25.292692867567634,49.167340564358675,67.39545857626781,24.289861145396248,14.773575753909565,86.19891459567003,50958.103524139464,50002.30114176862,25.479051762069734,25.00115057088431,0,0.0,1.0,1035,965,0.5175,2000,4.108299970626831,40.370694753064434,44.430517828177,46.765009922985016,41.86317777817873,3.1515467251617446,5.0873660676710495,10.740261010413757,3
Dandelion-Learn,synthetic_chain,25.292692867567634,49.167340564358675,67.39545857626781,24.289861145396248,14.773575753909565,86.19891459567003,50958.103524139464,50002.30114176862,25.479051762069734,25.00115057088431,0,0.0,1.0,1035,965,0.5175,2000,4.088862895965576,41.86317777817873,46.765009922985016,40.370694753064434,44.430517828177,3.1515467251617446,5.0873660676710495,10.740261010413757,4
Dandelion-Learn,synthetic_diamond,26.974913393332578,49.961725127187506,70.29582057082567,27.357159997209326,13.786996152012673,81.89114929694813,66093.0187280363,63895.565348945296,33.04650936401815,31.94778267447265,0,0.0,1.0,1454,546,0.727,2000,4.007489204406738,34.534807371957335,46.731628599417206,62.483903579067125,36.71677433636243,8.949756216035496,9.045442057986895,18.084477249154514,0
Dandelion-Learn,synthetic_diamond,26.96459001433027,49.99618647662878,70.29582057082567,27.3352043300651,13.798488694862291,81.89114929694813,66028.01131334658,63830.55793425557,33.01400565667329,31.915278967127787,0,0.0,1.0,1453,547,0.7265,2000,4.088881015777588,34.9435600663541,62.784202717325634,47.66910232163667,35.20263943164515,9.045442057986895,8.949756216035496,17.885193626531674,1
Dandelion-Learn,synthetic_diamond,26.96459001433027,49.99618647662878,70.29582057082567,27.3352043300651,13.798488694862291,81.89114929694813,66028.01131334658,63830.55793425557,33.01400565667329,31.915278967127787,0,0.0,1.0,1453,547,0.7265,2000,4.094606161117554,62.784202717325634,47.66910232163667,34.9435600663541,35.20263943164515,8.949756216035496,9.045442057986895,17.885193626531674,2
Dandelion-Learn,synthetic_diamond,26.96459001433027,49.99618647662878,70.29582057082567,27.3352043300651,13.798488694862291,81.89114929694813,66028.01131334658,63830.55793425557,33.01400565667329,31.915278967127787,0,0.0,1.0,1453,547,0.7265,2000,4.017661809921265,34.9435600663541,47.66910232163667,35.20263943164515,62.784202717325634,8.949756216035496,9.045442057986895,17.885193626531674,3
Dandelion-Learn,synthetic_diamond,26.96459001433027,49.99618647662878,70.29582057082567,27.3352043300651,13.798488694862291,81.89114929694813,66028.01131334658,63830.55793425557,33.01400565667329,31.915278967127787,0,0.0,1.0,1453,547,0.7265,2000,3.9701321125030518,34.9435600663541,62.784202717325634,35.20263943164515,47.66910232163667,9.045442057986895,8.949756216035496,17.885193626531674,4
Dandelion-Learn,synthetic_fork_join,23.723697783748833,47.90184687984986,63.33740795320902,21.58402973767771,15.35251667449882,80.5404032953947,45376.31213404433,44611.5519435341,22.688156067022167,22.305775971767048,2,0.001,0.999,892,1108,0.446,2000,4.053612947463989,38.79927291180776,34.9745488807068,35.28943223668184,37.101013566467834,2.818793801941763,3.34061561485435,9.044414060314706,0
Dandelion-Learn,synthetic_fork_join,23.723697783748833,47.90184687984986,63.33740795320902,21.58402973767771,15.35251667449882,80.5404032953947,45376.31213404433,44611.5519435341,22.688156067022167,22.305775971767048,2,0.001,0.999,892,1108,0.446,2000,4.026524305343628,37.101013566467834,35.28943223668184,34.9745488807068,38.79927291180776,2.818793801941763,3.34061561485435,9.044414060314706,1
