0,1,2,3,4,5,6
-0.024194986087071532,-0.024164343757040015,-0.024187821997448258,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02419499532145225,-0.02417090615267829,-0.024183667477433498,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02419499532145225,-0.02418238427498287,-0.024182292423466895,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024202597261232323,-0.024186397451761155,-0.024185913241687562,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024202597261232323,-0.024185534218193288,-0.024174007728154392,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.0242069899865235,-0.024187280608708884,-0.02417388615627669,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02421074569866561,-0.024186879220361137,-0.024176295768574694,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02421074569866561,-0.024186521566212052,-0.02417420242524583,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02421633590018694,-0.024186873775023706,-0.024179955935761038,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02421633590018694,-0.02418242039001328,-0.024183827601409864,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024188084104501708,-0.024184373892647926,-0.024186106366902917,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02419184405052223,-0.02418504807524519,-0.024188296382268104,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02419184405052223,-0.024189536513375576,-0.024188841172989712,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02419184405052223,-0.024191516129089735,-0.024191269958036225,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02419184405052223,-0.024177627182694894,-0.02419074110510742,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02419184405052223,-0.024175565911469927,-0.024189941095121886,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02419184405052223,-0.024169314626480413,-0.024186085308006887,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024197412057687977,-0.024168183580760737,-0.024183510502530602,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420038457039107,-0.02417073459279953,-0.024182798459222995,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420038457039107,-0.024181408477698552,-0.02418403752384594,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420038457039107,-0.024179633380990946,-0.024183446738058865,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420038457039107,-0.024174907463820904,-0.02418165204480241,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420038457039107,-0.024173067363927412,-0.02418155258495826,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420038457039107,-0.024174473751424213,-0.02418308886076124,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420038457039107,-0.024161174232160833,-0.02418203822351809,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420038457039107,-0.024171795616904527,-0.024178193013807896,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420038457039107,-0.02418029002252334,-0.024179934922793998,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024200273250608997,-0.02418169325443009,-0.02417683998972847,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024200273250608997,-0.024176866193054137,-0.024176775408550958,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024200273250608997,-0.024177368780256836,-0.02417477373213211,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024200273250608997,-0.024178186600312315,-0.024177427702754106,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024200273250608997,-0.024180062112869986,-0.02417966718511715,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024200273250608997,-0.024182122762936402,-0.02418234992383555,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024200273250608997,-0.024179383410448462,-0.024174847552265243,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420396768520956,-0.0241790912227033,-0.024177977867053137,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420945804979438,-0.024179691995914757,-0.024181493321361894,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02421659233430985,-0.02417699263590964,-0.0241824827045144,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02421659233430985,-0.02417925040751803,-0.024183506035770432,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02421659233430985,-0.024173880115056917,-0.024183847562614665,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
